"pitchuid","date","gameid","pitchno","first_seen_at","last_updated_at","source_raw_id","source_file","is_verified","time","utcdate","utctime","localdatetime","utcdatetime","hometeam","awayteam","stadium","level","league","gameuid","gameforeignid","hometeamforeignid","awayteamforeignid","system","inning","topbottom","outs","balls","strikes","paofinning","pitchofpa","pitcher","pitcherid","pitcherteam","pitcherthrows","pitcherset","batter","batterid","batterteam","batterside","catcher","catcherid","catcherteam","catcherthrows","taggedpitchtype","autopitchtype","pitchcall","relspeed","spinrate","spinaxis","tilt","extension","effectivevelo","relheight","relside","vertrelangle","horzrelangle","inducedvertbreak","horzbreak","vertbreak","pfxx","pfxz","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","taggedhittype","autohittype","exitspeed","angle","direction","distance","hitspinrate","hitspinaxis","hangtime","bearing","positionat110x","positionat110y","positionat110z","lasttrackeddistance","contactpositionx","contactpositiony","contactpositionz","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","playresult","korbb","outsonplay","runsscored","notes","playid","maxheight","measuredduration","speeddrop","created_at","updated_at"
"07f703d0-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",239,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148989,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:49:04.58",2025-10-24,23:49:04.58,2025-10-24 23:49:04.583731,2025-10-24 23:49:04.583731,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,1,0,"1","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Thomas, Braxton","1000279235","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Sinker","FoulBallNotFieldable",92.82,1967.88,254.661,"2:30",5.654,90.77,5.904,1.561,-1.4535,-2.6542,7.1765,21.7034,-26.1073,-11.8546,4.4713,2.371,0.892,83.62,-6.3091,1.2244,0.41523,-1.3495,50,5.7647,5.2334,-134.4611,-4.372,-21.3325,33.7979,-24.1278,54.84542,-135.67357,16.89895,5.906,-3.50647,-12.06392,-1.55099,5.99864,-10.66623,"Undefined","LineDrive",81.51,13.579,-39.0128,163.79,4647.97,NA,1.735,-46.33,79.0578,11.9989,-76.484,163.79,0.8389,2.3238,-0.888,NA,NA,NA,"Undefined","Undefined",0,0,NA,"94be1056-09e9-46db-a631-4ce6daac01a4",13.23,NA,9.2,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"0cfbb190-b135-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",254,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,149004,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:56:22.47",2025-10-24,23:56:22.47,2025-10-24 23:56:22.472806,2025-10-24 23:56:22.472806,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",1,2,1,"5","4","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Murray, Casey","1000127521","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Sinker","BallCalled",92.48,1969.79,251.4233,"2:30",5.863,91.14,5.918,1.429,-3.0143,-3.0973,8.6833,22.5014,-24.336,-12.4886,5.6666,1.083,0.424,84.26,-7.5351,0.9394,0.41358,-1.1911,50,5.6585,6.2722,-133.9811,-7.9136,-22.5431,30.8233,-21.9452,54.63872,-135.04402,15.41166,5.91832,-7.1568,-10.97262,-1.42084,7.04956,-11.27155,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"a7e10e9c-05c5-4ea5-b989-e92df900b438",NA,NA,8.21,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"18076940-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",240,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148990,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:49:31.48",2025-10-24,23:49:31.48,2025-10-24 23:49:31.486822,2025-10-24 23:49:31.486822,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,1,1,"1","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Thomas, Braxton","1000279235","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","InPlay",85.4,1465.35,241.6483,"2:00",5.767,83.62,5.781,1.679,-1.1212,-2.7782,11.188,18.0132,-28.0323,-10.1723,6.482,2.4,0.592,76.84,-6.3709,0.446,0.45074,-1.4599,50,5.6712,5.2665,-123.7081,-3.3247,-15.4598,29.1136,-22.3227,54.73284,-124.81692,14.55679,5.78165,-2.47451,-11.16136,-1.67166,5.85536,-7.72988,"GroundBall","GroundBall",87.86,-0.7801,29.7451,41.05,3672.85,NA,0.315,27.4757,NA,NA,NA,37.85,2.9848,2.6385,-0.6845,NA,NA,NA,"Single","Undefined",0,0,NA,"21d33286-b017-46e1-87d2-c10f8b41be2c",2.64,NA,8.56,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"1f5c6fa0-b135-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",255,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,149005,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:56:53.45",2025-10-24,23:56:53.45,2025-10-24 23:56:53.450086,2025-10-24 23:56:53.450086,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",1,3,1,"5","5","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Murray, Casey","1000127521","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","BallCalled",92.55,1989.12,210.1887,"1:00",5.74,90.69,6.088,1.193,-3.0515,-3.4455,20.977,11.4981,-12.3707,-6.8642,11.9253,2.208,-1.061,83.53,-5.4596,-1.393,0.41563,-0.913,50,5.8259,7.5264,-133.8325,-7.4602,-12.309,31.9264,-10.7895,54.7565,-134.96237,15.96321,6.08321,-7.07839,-5.39473,-1.18702,7.96202,-6.15452,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Walk",0,0,NA,"ad8e3704-f5ca-4733-8d0b-3c4da36a4c71",NA,NA,9.02,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"334d4390-b135-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",256,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,149006,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:57:26.73",2025-10-24,23:57:26.73,2025-10-24 23:57:26.73065,2025-10-24 23:57:26.73065,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",1,0,0,"6","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Castro, Antonio","1000300490","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Sinker","FoulBallNotFieldable",92.68,2002.8,221.0289,"1:15",5.811,91.08,5.907,1.554,-3.0811,-2.2079,18.9461,15.458,-14.1129,-8.6172,10.9915,1.861,0.788,83.84,-5.7955,0.5608,0.41383,-1.3824,50,5.6459,4.4946,-134.2506,-7.6359,-15.5443,32.2093,-12.3467,54.68904,-135.37091,16.10466,5.90403,-7.20647,-6.17333,-1.54817,5.03524,-7.77216,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"5dc2bf36-fe99-47d8-8976-69474ca2cca7",NA,NA,8.85,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"33f67150-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",241,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148991,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:50:18.26",2025-10-24,23:50:18.26,2025-10-24 23:50:18.263142,2025-10-24 23:50:18.263142,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,0,0,"2","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Curveball","HitByPitch",75.97,2616.91,73.8547,"8:30",4.92,73.22,5.824,1.763,2.4725,2.635,-4.3753,-21.5785,-55.5311,11.6913,-2.6313,3.538,2.457,68.49,-7.6038,-1.1673,0.51478,-2,50,6.0186,-4.2062,-109.9037,2.819,14.0426,22.7447,-35.3346,55.58355,-111.05322,11.37233,5.83098,4.60476,-17.66731,-1.76951,-4.91593,7.0213,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"39e18c1c-812a-4579-9e70-9c8bf7d74ece",NA,NA,7.48,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"41178990-b135-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",257,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,149007,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:57:49.90",2025-10-24,23:57:49.90,2025-10-24 23:57:49.905664,2025-10-24 23:57:49.905664,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",1,0,1,"6","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Castro, Antonio","1000300490","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","FoulBallNotFieldable",92.45,1884.06,210.7815,"1:00",5.955,91.59,5.921,1.356,-2.2163,-1.8827,19.4028,10.9227,-13.2913,-6.1973,10.9504,2.755,0.52,84.31,-4.7774,0.0789,0.41153,-1.2128,50,5.737,3.9487,-134.1873,-5.5657,-11.2711,29.7219,-12.2585,54.54628,-135.19054,14.86095,5.91783,-5.15196,-6.12924,-1.35251,4.3291,-5.63555,"Undefined",NA,84.95,67.8983,-35.8814,NA,NA,156.6276,NA,NA,NA,NA,NA,55.03,1.3471,3.2076,-0.7765,NA,NA,NA,"Undefined","Undefined",0,0,NA,"b0f922e0-78df-426f-9605-b13e3a0c3bee",115.66,NA,8.14,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"45c48c50-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",242,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148992,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:50:48.19",2025-10-24,23:50:48.19,2025-10-24 23:50:48.190003,2025-10-24 23:50:48.190003,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,0,0,"3","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Meli, Owen","10140302","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Curveball","BallCalled",77.86,2634,65.2105,"8:15",5.145,74.91,5.71,1.792,-1.3147,-0.6246,-9.8786,-25.5331,-58.753,12.6863,-4.0855,-0.424,-0.924,70.35,-11.895,-5.1649,0.50317,-1.7123,50,5.5412,2.2337,-112.7284,-4.6399,15.7542,27.1565,-37.2475,55.35789,-114.01182,13.57823,5.71892,-2.87958,-18.62376,-1.8003,1.48913,7.87708,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"e3382e41-3ee5-404d-9a59-c8a47705d5f1",NA,NA,7.51,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"55c56160-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",243,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148993,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:51:15.22",2025-10-24,23:51:15.22,2025-10-24 23:51:15.227955,2025-10-24 23:51:15.227955,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,1,0,"3","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Meli, Owen","10140302","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","StrikeCalled",92.8,2042.61,215.7892,"1:15",5.949,91.42,5.958,1.356,-2.5891,-3.6576,18.8171,12.7277,-14.0003,-7.6035,10.7557,2.383,-0.981,83.94,-5.2921,-1.3771,0.41231,-1.0714,50,5.7433,8.0172,-134.3113,-6.4658,-13.7587,31.6435,-12.7114,54.54957,-135.3789,15.82173,5.95424,-6.03689,-6.35571,-1.34973,8.48142,-6.87933,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"68e9b1f3-8e60-4428-81a4-df7ec344897b",NA,NA,8.85,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"5715b9b0-b135-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",258,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,149008,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:58:26.74",2025-10-24,23:58:26.74,2025-10-24 23:58:26.74816,2025-10-24 23:58:26.74816,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",1,0,1,"6","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Castro, Antonio","1000300490","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Slider","StrikeSwinging",80.46,2490.87,85.6974,"8:45",5.128,78.5,5.795,1.62,-0.8944,-1.3855,0.5358,-11.5417,-43.973,5.3925,0.899,1.288,-0.647,74.03,-8.8465,-3.4307,0.48017,-1.4808,50,5.6768,3.2955,-116.7488,-3.3982,7.4199,22.6097,-30.9371,55.37366,-117.78488,11.30483,5.80005,-1.9805,-15.46854,-1.62405,2.95553,3.70996,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",1,0,NA,"6dd4b397-3d13-4b2e-8916-eccfc5559426",NA,NA,6.43,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"600ff680-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",244,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148994,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:51:32.43",2025-10-24,23:51:32.43,2025-10-24 23:51:32.435046,2025-10-24 23:51:32.435046,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,1,1,"3","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Meli, Owen","10140302","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Slider","BallCalled",78.14,2641.98,89.9093,"9:00",5.225,75.75,5.869,1.826,1.2032,1.3024,1.717,-28.5069,-46.0807,14.5584,1.0058,3.16,0.675,70.44,-7.2393,-3.7547,0.49759,-1.9242,50,5.9457,-1.3945,-113.2073,0.7904,18.5094,24.5803,-30.8954,55.27545,-114.347,12.29013,5.87582,2.22288,-15.44768,-1.83965,-2.25271,9.25471,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"e02aa976-83ae-4fb0-a979-77293080f150",NA,NA,7.7,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"69ea64b0-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",245,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148995,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:51:48.81",2025-10-24,23:51:48.81,2025-10-24 23:51:48.812698,2025-10-24 23:51:48.812698,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,1,1,"3","4","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Meli, Owen","10140302","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","StrikeCalled",92.34,1845.66,207.3522,"1:00",5.768,90.66,5.921,1.445,-3.1376,-3.2239,20.3048,9.8909,-13.0653,-6.0004,11.6271,1.905,-0.734,83.59,-5.6634,-1.4568,0.41577,-1.1842,50,5.6529,7.0793,-133.608,-7.6859,-10.7473,31.2395,-11.3486,54.72999,-134.70937,15.61976,5.91682,-7.2858,-5.67429,-1.44048,7.45817,-5.37364,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"45872d84-b267-47db-b9d2-b3b9466e625e",NA,NA,8.75,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"7430db20-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",246,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148996,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:52:06.12",2025-10-24,23:52:06.12,2025-10-24 23:52:06.128435,2025-10-24 23:52:06.128435,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,1,2,"3","5","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Meli, Owen","10140302","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","InPlay",92.18,2060.52,208.7247,"1:00",5.806,90.57,6.042,1.354,-2.9732,-2.4931,20.9691,10.8364,-12.4661,-6.3286,11.9907,2.233,-0.063,83.33,-5.3981,-0.5537,0.41617,-1.156,50,5.7906,5.3358,-133.4871,-7.2668,-11.2903,31.7542,-10.7824,54.69387,-134.59907,15.8771,6.03845,-6.88924,-5.39117,-1.34981,5.73116,-5.64516,"GroundBall","GroundBall",93.44,-13.2852,-2.4373,12,NA,180,0.073,-1.8056,NA,NA,NA,11.49,2.1987,2.3151,0.0388,NA,NA,NA,"Single","Undefined",0,2,NA,"e529eafc-9f18-40ca-b964-e1c37ca22671",2.32,NA,8.84,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"8e96f940-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",247,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148997,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:52:50.38",2025-10-24,23:52:50.38,2025-10-24 23:52:50.380902,2025-10-24 23:52:50.380902,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,0,0,"4","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","McLaurin, Xander","1000227738","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Slider","BallCalled",78.93,2664.14,86.6849,"9:00",5.324,76.62,5.835,1.571,-2.6729,-1.9904,0.3074,-23.0517,-46.4118,11.0803,1.4208,-0.544,-2.218,72.19,-11.0397,-6.0899,0.49195,-1.3736,50,5.5592,4.8605,-114.2729,-6.9044,14.3605,24.9555,-30.3326,55.17863,-115.39826,12.47775,5.8397,-5.53651,-15.16629,-1.57819,4.2129,7.18024,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7970ac22-83c4-4fdf-b371-acd92b9243ee",NA,NA,6.73,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"c01fca50-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",248,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148998,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:54:13.44",2025-10-24,23:54:13.44,2025-10-24 23:54:13.440666,2025-10-24 23:54:13.440666,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,1,0,"4","2","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","McLaurin, Xander","1000227738","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Slider","BallCalled",79.29,2595.48,86.0913,"8:45",5.118,76.58,5.778,1.735,-1.3804,-0.6077,-0.1648,-27.7825,-46.9346,13.789,0.8031,0.566,-1.153,71.87,-9.8775,-5.5333,0.49222,-1.6544,50,5.6118,2.3385,-114.8554,-4.4117,17.9569,26.2511,-31.1282,55.38385,-116.07942,13.12553,5.78365,-2.96034,-15.56409,-1.74395,1.50127,8.97844,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"30a8271c-9060-4add-8d76-0c8febb13bca",NA,NA,7.41,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"ca8f4c90-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",249,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148999,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:54:30.91",2025-10-24,23:54:30.91,2025-10-24 23:54:30.912051,2025-10-24 23:54:30.912051,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,2,0,"4","3","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","McLaurin, Xander","1000227738","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sweeper","Slider","FoulBallNotFieldable",77.79,2596.62,95.4887,"9:15",5.337,75.61,5.764,1.915,-0.031,-0.232,3.9646,-23.0453,-44.0115,11.5397,2.4702,2.068,-0.223,70.39,-8.0973,-4.33,0.49852,-1.8767,50,5.7302,1.3626,-112.7694,-1.5183,14.5552,24.428,-29.0584,55.16359,-113.88244,12.21399,5.76917,-0.19425,-14.52919,-1.92372,0.69938,7.27762,"Undefined","GroundBall",54.82,2.9057,154.6819,30.61,2243.1,338.9718,0.419,152.7947,NA,NA,NA,30.61,2.9686,2.1483,0.1122,NA,NA,NA,"Undefined","Undefined",0,0,NA,"8bda31df-7db3-417c-983b-3b15e47d2939",2.33,NA,7.4,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"d89451a0-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",250,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,149000,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:54:54.54",2025-10-24,23:54:54.54,2025-10-24 23:54:54.542797,2025-10-24 23:54:54.542797,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",0,2,1,"4","4","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","McLaurin, Xander","1000227738","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Sinker","InPlay",91.77,1929,234.2345,"1:45",5.783,90.11,6.065,1.364,-1.4903,-1.7002,12.5352,15.7154,-21.2392,-8.5568,7.2185,2.908,1.091,82.82,-5.49,1.1152,0.41828,-1.233,50,5.9299,3.2499,-133.0454,-4.1696,-15.1128,32.4462,-19.425,54.71564,-134.19052,16.22312,6.06493,-3.48406,-9.71251,-1.35715,3.7833,-7.55639,"GroundBall","GroundBall",62.59,-51.7181,12.6843,3.71,NA,NA,0.04,-9.0922,NA,NA,NA,3.71,1.426,2.9089,-1.0908,NA,NA,NA,"Single","Undefined",1,0,NA,"849d6812-90db-429c-89d9-8bb6e35de75e",2.91,NA,8.95,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"ecb9f130-b134-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",251,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,149001,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"16:55:28.32",2025-10-24,23:55:28.32,2025-10-24 23:55:28.326605,2025-10-24 23:55:28.326605,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",7,"Bottom",1,0,0,"5","1","McGrath, Sean","1000367156","CAL_MUS","Right","Undefined","Murray, Casey","1000127521","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Sinker","Sinker","BallCalled",92.72,1914.55,238.9372,"2:00",5.741,91.48,5.939,1.454,-2.7355,-2.1211,11.6345,17.5612,-21.1394,-9.5739,7.0147,1.626,0.941,84.84,-6.6715,1.0231,0.41204,-1.2881,50,5.6978,4.2045,-134.4821,-7.1619,-17.5125,29.4829,-19.3427,54.76015,-135.52169,14.74147,5.93833,-6.47987,-9.67137,-1.4472,4.82199,-8.75626,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7f328a32-1e7f-4792-9644-776a2a0d9629",NA,NA,7.87,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
