"pitchuid","date","gameid","pitchno","first_seen_at","last_updated_at","source_raw_id","source_file","is_verified","time","utcdate","utctime","localdatetime","utcdatetime","hometeam","awayteam","stadium","level","league","gameuid","gameforeignid","hometeamforeignid","awayteamforeignid","system","inning","topbottom","outs","balls","strikes","paofinning","pitchofpa","pitcher","pitcherid","pitcherteam","pitcherthrows","pitcherset","batter","batterid","batterteam","batterside","catcher","catcherid","catcherteam","catcherthrows","taggedpitchtype","autopitchtype","pitchcall","relspeed","spinrate","spinaxis","tilt","extension","effectivevelo","relheight","relside","vertrelangle","horzrelangle","inducedvertbreak","horzbreak","vertbreak","pfxx","pfxz","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","taggedhittype","autohittype","exitspeed","angle","direction","distance","hitspinrate","hitspinaxis","hangtime","bearing","positionat110x","positionat110y","positionat110z","lasttrackeddistance","contactpositionx","contactpositiony","contactpositionz","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","playresult","korbb","outsonplay","runsscored","notes","playid","maxheight","measuredduration","speeddrop","created_at","updated_at"
"5d9528f0-b128-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",102,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148852,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:25:34.34",2025-10-24,22:25:34.34,2025-10-24 22:25:34.346342,2025-10-24 22:25:34.346342,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",3,"Bottom",0,2,1,"2","4","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Sinker","BallCalled",88.96,2199.67,139.187,"10:45",6.501,87.88,6.009,-2.467,-0.9988,3.1413,19.0407,-15.1981,-16.4736,8.9676,10.6698,3.717,-0.847,79.01,-4.2393,0.3871,0.42892,2.2522,50,5.931,-6.4349,-128.8022,-2.619,14.6295,33.9528,-14.7676,53.99297,-129.85045,16.97639,6.00478,-2.16307,-7.3838,2.45781,-6.88655,7.31476,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"726a94e2-0dae-4acd-9565-b964d0707f8c",NA,NA,9.95,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"679324b0-b128-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",103,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148853,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:25:51.00",2025-10-24,22:25:51.00,2025-10-24 22:25:51.009024,2025-10-24 22:25:51.009024,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",3,"Bottom",0,3,1,"2","5","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Sinker","FoulBallNotFieldable",89.29,2171.86,137.5169,"10:30",6.497,88.49,5.918,-2.37,-2.2583,4.0231,17.6089,-14.9022,-17.4193,9.1628,10.3615,2.387,0.087,80.12,-5.6379,1.326,0.42597,2.0939,50,5.7518,-8.5017,-129.247,-5.5449,15.1876,31.986,-14.9994,54.00151,-130.23348,15.99302,5.91567,-5.08225,-7.49969,2.36331,-8.97013,7.59382,"Undefined","FlyBall",70.5,36.9976,150.9586,181.8,2689.82,335.5558,2.849,156.579,-98.9086,40.2261,48.1358,69.28,1.5551,2.4135,-0.0674,NA,NA,NA,"Undefined","Undefined",0,0,NA,"226d0b0e-4f6d-4d12-bfdd-9872ce1e3577",40.99,NA,9.17,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"749f98f0-b128-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",104,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148854,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:26:12.95",2025-10-24,22:26:12.95,2025-10-24 22:26:12.955955,2025-10-24 22:26:12.955955,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",3,"Bottom",0,3,2,"2","6","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Curveball","Curveball","BallCalled",74.12,1895.82,323.482,"4:45",6.062,72.79,5.769,-2.407,3.1499,0.1514,-10.531,9.245,-62.289,-4.6332,-5.7623,3.497,-1.497,66.6,-8.3738,1.8171,0.5178,2.3912,50,5.982,-0.6215,-107.3855,4.0092,-5.2748,22.9289,-38.7345,54.43739,-108.32882,11.46447,5.78431,5.60282,-19.36723,2.41233,-0.40444,-2.63742,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Walk",0,0,NA,"6f15312d-a3c1-4e7d-9617-7dc4d88f1ee2",NA,NA,7.52,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"752451f0-b12b-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",137,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148887,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:47:42.41",2025-10-24,22:47:42.41,2025-10-24 22:47:42.410291,2025-10-24 22:47:42.410291,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",4,"Bottom",1,0,0,"3","1","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Thomas, Braxton","1000279235","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","BallCalled",88.24,2170.89,147.5651,"11:00",6.297,87.17,6.162,-2.36,-0.5287,3.4631,22.1554,-13.2084,-13.9415,7.9327,12.0019,4.512,-0.266,78.92,-3.2894,1.0807,0.43242,2.1109,50,6.1159,-7.1795,-127.7855,-1.4658,12.8544,31.2437,-12.7259,54.19847,-128.80798,15.62185,6.15705,-1.04933,-6.36293,2.3527,-7.60016,6.42719,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"4638565b-b70b-44c4-bc7f-05947167ea8b",NA,NA,9.32,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"815f9380-b12b-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",138,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148888,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:48:02.70",2025-10-24,22:48:02.70,2025-10-24 22:48:02.709965,2025-10-24 22:48:02.709965,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",4,"Bottom",1,1,0,"3","2","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Thomas, Braxton","1000279235","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","FoulBallNotFieldable",80.68,1576.93,129.9212,"10:15",6.634,80.46,5.886,-2.741,0.5783,3.0459,12.5298,-13.1557,-29.8342,7.8671,6.8518,3.93,-1.046,72.74,-5.1077,0.6556,0.46846,2.5394,50,5.9133,-5.7595,-117.0297,0.415,10.7421,25.2684,-22.8184,53.86332,-117.86092,12.63418,5.88726,1.16562,-11.40918,2.73471,-6.11289,5.37104,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"1770eb84-447c-4240-8c84-3e21b313d436",NA,NA,7.94,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"86bda8b0-b128-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",105,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148855,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:26:43.40",2025-10-24,22:26:43.40,2025-10-24 22:26:43.403,2025-10-24 22:26:43.403,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",3,"Bottom",0,0,0,"3","1","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","McLaurin, Xander","1000227738","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","BallCalled",88.1,2169.95,154.3066,"11:15",6.432,86.96,6.091,-2.458,0.3216,3.6828,19.8012,-8.8391,-16.4646,5.8432,10.5532,5.015,0.195,78.33,-2.9155,2.0858,0.43343,2.1987,50,6.1062,-7.8367,-127.4762,0.3516,9.3645,32.5643,-15.261,54.0614,-128.50951,16.28217,6.0874,0.83587,-7.63049,2.45203,-8.13385,4.68223,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"638a9a4a-df13-4b3c-9a27-431d087a18ec",NA,NA,9.76,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"8efa16f0-b12b-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",139,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148889,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:48:25.65",2025-10-24,22:48:25.65,2025-10-24 22:48:25.651046,2025-10-24 22:48:25.651046,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",4,"Bottom",1,1,1,"3","3","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Thomas, Braxton","1000279235","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Curveball","Curveball","BallCalled",74.99,1864.66,307.353,"4:15",6.017,74.35,5.884,-2.542,0.2393,4.6321,-4.2344,7.4678,-53.8508,-2.5561,-1.7594,1.618,2.381,69.5,-9.5916,5.9693,0.50697,2.174,50,5.8733,-9.0661,-108.6983,-1.1548,-3.06,18.9462,-34.2803,54.48583,-109.47743,9.47307,5.89178,0.25481,-17.14014,2.54417,-8.94025,-1.52998,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"ea92e610-c7a1-400c-ba6a-e1b678cf0633",NA,NA,5.48,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"921b8290-b128-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",106,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148856,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:27:02.35",2025-10-24,22:27:02.35,2025-10-24 22:27:02.35689,2025-10-24 22:27:02.35689,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",3,"Bottom",0,1,0,"3","2","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","McLaurin, Xander","1000227738","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","InPlay",87.97,2170.74,164.373,"11:30",6.377,87.23,5.942,-2.434,-2.9425,3.1153,20.1095,-5.2576,-15.9355,3.7487,11.8223,1.901,-0.003,79.47,-6.0318,2.1651,0.43211,2.2117,50,5.7223,-6.7293,-127.4088,-6.9433,6.0724,29.7249,-13.0233,54.12148,-128.36672,14.86247,5.93933,-6.52355,-6.51163,2.43175,-6.92501,3.0362,"LineDrive","LineDrive",91.03,13.3487,-17.8104,250.03,1545.49,141.3501,2.486,-22.308,103.6254,19.4844,-36.9001,250.03,2.2082,2.0159,0.0203,NA,NA,NA,"Single","Undefined",0,0,NA,"d394b49c-67d4-47e7-a0ad-b9e9482e6e13",20.31,NA,8.5,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"9b830350-b12b-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",140,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148890,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:48:46.59",2025-10-24,22:48:46.59,2025-10-24 22:48:46.593741,2025-10-24 22:48:46.593741,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",4,"Bottom",1,2,1,"3","4","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Thomas, Braxton","1000279235","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Sinker","FoulBallNotFieldable",86.53,2108.71,144.6593,"10:45",6.627,86.21,5.858,-2.482,-1.1429,3.9571,20.4153,-13.5234,-16.4841,8.3739,11.4862,3.436,0.02,77.91,-4.3702,1.5044,0.4372,2.2188,50,5.7737,-8.1635,-125.3949,-2.8679,13.1311,28.9391,-14.1625,53.87146,-126.28516,14.46953,5.85518,-2.43219,-7.08124,2.47619,-8.56752,6.56556,"Undefined",NA,76.52,40.2776,-138.3761,NA,3812.28,NA,NA,NA,NA,NA,NA,53.83,0.631,3.2636,0.1623,NA,NA,NA,"Undefined","Undefined",0,0,NA,"4737a93a-2d6a-453b-8bd0-8a2bcb1ba2b2",39.94,NA,8.62,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"aab823f0-b12b-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",141,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148891,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:49:12.10",2025-10-24,22:49:12.10,2025-10-24 22:49:12.104653,2025-10-24 22:49:12.104653,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",4,"Bottom",1,2,2,"3","5","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Thomas, Braxton","1000279235","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","InPlay",80.89,1411.55,132.3546,"10:30",6.593,80.11,5.937,-2.499,-1.639,3.8234,14.9809,-14.5695,-27.7502,9.0016,8.9319,2.119,-0.205,72.39,-6.9483,1.1793,0.47048,2.243,50,5.8128,-7.3054,-117.0908,-4.0541,12.17,27.4984,-20.0983,53.90373,-118.00401,13.74918,5.93637,-3.38663,-10.04913,2.49231,-7.70959,6.08502,"LineDrive","GroundBall",110.4,6.4637,13.7074,182.88,3280.45,245.6359,1.345,16.1939,106.1887,7.1091,28.7031,141.88,1.9468,1.9746,0.282,NA,NA,NA,"Out","Undefined",2,0,NA,"df38994d-480a-43ba-816b-15bba9049f7e",7.38,NA,8.5,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"b019e2a0-b128-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",107,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148857,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:27:52.80",2025-10-24,22:27:52.80,2025-10-24 22:27:52.80809,2025-10-24 22:27:52.80809,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",3,"Bottom",0,0,0,"4","1","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Falsken, Cade","829588","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","StrikeCalled",88.06,2145.93,151.4058,"11:00",6.273,87.14,6.183,-2.396,-2.1715,4.0668,23.0016,-11.8202,-13.1202,7.3576,12.9503,3.082,0.374,79.38,-4.7611,1.9384,0.43257,2.1002,50,6.0154,-8.5738,-127.4387,-5.1103,11.9462,29.295,-11.1475,54.22448,-128.40614,14.64749,6.1781,-4.74218,-5.57373,2.38982,-8.96834,5.97308,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"a1bc8479-1ccd-41e7-96b7-dbb205e48034",NA,NA,8.68,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"bb15ed70-b128-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",108,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148858,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:28:11.07",2025-10-24,22:28:11.07,2025-10-24 22:28:11.073587,2025-10-24 22:28:11.073587,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",3,"Bottom",0,0,1,"4","2","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Falsken, Cade","829588","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","FoulBallNotFieldable",87.75,2156.47,159.5339,"11:15",6.228,86.81,5.936,-2.372,-1.9124,2.7233,21.063,-7.3658,-15.3267,4.6761,11.8957,2.892,-0.471,79.09,-4.8985,1.3951,0.43417,2.172,50,5.7854,-5.7492,-127.1632,-4.6133,7.544,29.6621,-12.9827,54.26955,-128.15529,14.83106,5.93246,-4.17907,-6.49135,2.3685,-6.00146,3.77201,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"956daeb0-2632-47b1-82f7-ae31cb9434a4",NA,NA,8.66,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"be71bb40-b12b-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",142,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148892,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:49:45.15",2025-10-24,22:49:45.15,2025-10-24 22:49:45.15072,2025-10-24 22:49:45.15072,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",4,"Bottom",0,0,0,"4","1","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","StrikeCalled",84.09,2045.25,159.912,"11:15",6.4,83.16,6.046,-2.44,-2.7586,4.0142,20.443,-6.9244,-19.2193,4.9168,11.9868,1.899,0.681,75.66,-6.4702,2.7642,0.45327,2.1541,50,5.8381,-8.2666,-121.6023,-6.3268,7.2265,27.9453,-14.5565,54.09628,-122.54005,13.97263,6.04218,-5.83838,-7.27822,2.43554,-8.50909,3.61323,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"8abba104-cc39-4d53-9bcf-da856179ec81",NA,NA,8.43,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"c757e5c0-b128-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",109,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148859,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:28:31.59",2025-10-24,22:28:31.59,2025-10-24 22:28:31.592499,2025-10-24 22:28:31.592499,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",3,"Bottom",0,0,2,"4","3","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Falsken, Cade","829588","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Curveball","Curveball","BallCalled",75.19,1809.38,342.5508,"5:30",6.188,74.08,5.805,-2.65,-0.762,1.7214,-7.5553,2.9626,-57.5318,-0.9279,-3.1459,0.306,-0.813,68.25,-11.3563,2.2581,0.50881,2.5183,50,5.7187,-3.3798,-109.084,-3.1358,-1.0885,23.9087,-35.8645,54.31261,-110.02518,11.95433,5.81434,-1.72402,-17.93225,2.65049,-3.33694,-0.54426,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"a1dc54b8-a75e-4f86-901e-a8affb4b78fc",NA,NA,6.95,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"c79339b0-b12b-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",143,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148893,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:50:00.67",2025-10-24,22:50:00.67,2025-10-24 22:50:00.672205,2025-10-24 22:50:00.672205,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",4,"Bottom",0,0,1,"4","2","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","Slider","Changeup","BallCalled",79.7,1713.94,182.9334,"12:00",6.446,78.61,5.903,-2.477,0.3574,2.9152,12.9835,0.5739,-31.4015,0.7744,7.1657,3.615,0.251,70.97,-5.6319,3.019,0.4795,2.2702,50,5.9144,-5.8967,-115.375,-0.1048,1.0125,27.4716,-22.8054,54.04675,-116.33453,13.7358,5.90418,0.69184,-11.40271,2.47678,-5.93207,0.50623,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"8720a861-e7ae-4ec6-bf5f-849e22d56b08",NA,NA,8.74,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"d2316d10-b12b-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",144,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148894,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:50:18.48",2025-10-24,22:50:18.48,2025-10-24 22:50:18.480384,2025-10-24 22:50:18.480384,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",4,"Bottom",0,0,1,"4","3","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","ChangeUp","Changeup","BallCalled",81.15,1373.07,117.9277,"10:00",6.45,80.57,5.93,-2.514,-1.6653,2.4377,9.6538,-15.2771,-32.5925,8.7177,6.0724,1.682,-1.546,73.38,-7.803,-0.3349,0.46781,2.3467,50,5.7976,-4.4448,-117.6825,-4.3343,12.0116,25.9776,-23.8073,54.0475,-118.57262,12.98878,5.93208,-3.51857,-11.90366,2.50607,-4.85634,6.0058,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"37d26786-bb48-4441-8ca9-2deae53a69b3",NA,NA,7.77,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"dc017b00-b12b-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",145,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148895,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:50:34.66",2025-10-24,22:50:34.66,2025-10-24 22:50:34.664192,2025-10-24 22:50:34.664192,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",4,"Bottom",0,1,1,"4","4","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Tayman, Ryan","822034","CAL_MUS","Right","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Four-Seam","InPlay",86.91,2140.96,156.8594,"11:15",6.271,85.67,6.115,-2.197,-1.9316,2.7377,23.656,-9.481,-13.7106,5.8725,13.3586,3.189,-0.462,77.61,-4.6571,1.0268,0.43996,1.9993,50,5.9651,-5.6383,-125.8582,-4.526,9.1886,31.3772,-11.2719,54.22591,-126.90737,15.68858,6.11012,-4.14913,-5.63597,2.19293,-5.94553,4.59431,"FlyBall","FlyBall",92.85,43.81,7.6264,319.34,3888.24,193.8399,5.698,12.684,108.2028,97.5722,19.8028,319.34,0.9241,3.1829,0.458,NA,NA,NA,"Out","Undefined",1,0,NA,"c46afdb5-c912-4def-adde-fc0090a9a298",122.68,NA,9.3,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
"dcae1610-b128-11f0-ac76-89f35cacca50",2025-10-24,"20251024-BaggettStadium-Private-1",110,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969,148860,"20251024-BaggettStadium-Private-1_unverified.csv",FALSE,"15:29:07.63",2025-10-24,22:29:07.63,2025-10-24 22:29:07.632435,2025-10-24 22:29:07.632435,"CAL_MUS","CAL_MUS","BaggettStadium","TeamExclusive","Team","e16c34f7-98b7-4f76-a9ea-e595df242aae",NA,"471251","471251","v3",3,"Bottom",0,1,2,"4","4","Estes, Brady","1000344394","CAL_MUS","Left","Undefined","Falsken, Cade","829588","CAL_MUS","Left","Van der Wel, Vincent","1000373332","CAL_MUS","Right","FourSeamFastBall","Sinker","BallCalled",88.45,2068.23,147.2201,"11:00",6.401,87.52,5.984,-2.587,-0.6384,2.3015,20.7907,-12.5013,-15.0108,7.191,11.3687,4.145,-1.511,79.01,-3.5994,0.0384,0.43065,2.4266,50,5.9304,-4.6259,-128.1909,-1.7464,11.6982,32.0232,-13.6796,54.09259,-129.20919,16.01158,5.97904,-1.31142,-6.83978,2.57964,-4.99793,5.84911,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"3a4553d9-d4ef-4d44-8693-c1830f8d0b66",NA,NA,9.44,2026-03-28 06:12:40.189969,2026-03-28 06:12:40.189969
