pitcher,gameid,inning,outs,balls,strikes,paofinning,pitchofpa,batterside,taggedpitchtype,pitchcall,relspeed,spinrate,extension,relheight,relside,vertrelangle,horzrelangle,inducedvertbreak,horzbreak,platelocheight,platelocside,vertapprangle,horzapprangle,exitspeed,taggedhittype
"Estes, Brady",20260410-GossStadium-1,3,1,0,0,3,1,Left,Fastball,StrikeCalled,91.24,2144.03,6.517,5.943,-2.071,-1.7733,3.5514,19.7196,-10.9881,3.219,0.276,-4.3310,1.5614,null,Undefined
"Estes, Brady",20260410-GossStadium-1,4,1,1,0,3,2,Right,Fastball,InPlay,85.87,1943.57,6.808,5.721,-2.359,-1.5309,2.7684,15.7848,-9.6020,2.604,-0.631,-5.4671,1.0171,84.78,Popup
"Estes, Brady",20260410-GossStadium-1,3,1,0,1,3,2,Left,Curveball,BallCalled,79.01,1938.99,6.378,5.736,-2.144,1.7508,2.8406,-11.1751,10.1880,2.763,1.321,-8.3855,4.6834,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,1,0,0,3,1,Right,Fastball,StrikeCalled,88.38,2197.50,6.440,5.784,-2.255,-1.4503,3.0319,18.5633,-16.0232,3.046,-0.802,-4.7099,0.1305,null,Undefined
"Estes, Brady",20260410-GossStadium-1,3,1,1,1,3,3,Left,Curveball,BallCalled,78.51,1828.02,6.216,5.740,-2.217,1.0248,2.8855,-10.3285,13.1819,2.090,1.547,-9.0970,5.2637,null,Undefined
"Estes, Brady",20260410-GossStadium-1,4,2,0,0,4,1,Left,Fastball,FoulBallNotFieldable,91.50,2187.23,6.648,5.920,-2.244,-1.3468,4.1148,18.3506,-13.2204,3.510,0.427,-4.0817,1.7168,74.62,Undefined
"Estes, Brady",20260410-GossStadium-1,5,1,0,1,3,2,Right,Curveball,StrikeCalled,76.57,1876.53,5.904,5.746,-2.270,1.2919,1.1291,-11.0496,11.8398,2.034,-0.235,-9.4923,3.2587,null,Undefined
"Estes, Brady",20260410-GossStadium-1,3,1,2,1,3,4,Left,Fastball,FoulBallNotFieldable,91.21,2154.71,6.481,5.877,-2.229,-1.3323,3.5937,18.3849,-12.3341,3.443,0.047,-4.1387,1.3613,75.32,Undefined
"Estes, Brady",20260410-GossStadium-1,4,2,0,1,4,2,Left,Fastball,BallCalled,90.19,2140.81,6.520,5.885,-2.106,-0.3948,4.0675,20.5457,-8.8425,4.415,0.896,-3.0025,2.4682,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,1,0,2,3,3,Right,Fastball,FoulBallNotFieldable,88.63,2137.42,6.312,5.812,-2.229,-2.3467,3.9099,18.1194,-15.7747,2.208,0.063,-5.6581,1.0641,79.27,Undefined
"Estes, Brady",20260410-GossStadium-1,4,2,1,1,4,3,Left,Curveball,StrikeCalled,76.06,1794.20,6.248,5.875,-2.025,2.7221,1.6622,-14.9042,7.6233,3.131,0.144,-8.9163,3.0403,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,1,0,2,3,4,Right,Fastball,InPlay,88.81,2075.33,6.446,5.947,-1.949,-1.4931,4.0422,19.0747,-11.2552,3.230,0.833,-4.6185,2.0083,43.53,GroundBall
"Estes, Brady",20260410-GossStadium-1,3,1,2,2,3,5,Left,Curveball,FoulBallNotFieldable,78.69,1865.08,6.240,5.716,-2.306,1.7986,2.0431,-14.9729,9.0566,2.359,0.334,-9.3004,3.6807,null,Undefined
"Estes, Brady",20260410-GossStadium-1,4,2,1,2,4,4,Left,Fastball,FoulBallNotFieldable,89.89,2102.00,6.398,5.841,-1.945,-1.1664,3.7430,15.4797,-4.5819,3.206,1.120,-4.7448,2.9157,81.85,Undefined
"Estes, Brady",20260410-GossStadium-1,3,1,2,2,3,6,Left,Fastball,StrikeSwinging,92.28,2046.48,6.450,5.796,-2.165,-1.1308,3.6523,19.2486,-8.5126,3.630,0.485,-3.7869,2.1133,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,2,0,0,4,1,Left,Fastball,StrikeCalled,88.79,2127.32,6.403,5.741,-2.445,-3.0336,4.3655,20.7646,-12.0492,1.723,0.573,-5.8845,2.1912,null,Undefined
"Estes, Brady",20260410-GossStadium-1,3,2,0,0,4,1,Right,Fastball,StrikeSwinging,91.36,2002.31,6.466,5.850,-2.246,-1.0405,3.4455,18.2845,-10.8560,3.638,0.018,-3.9806,1.4810,null,Undefined
"Estes, Brady",20260410-GossStadium-1,4,2,1,2,4,5,Left,Curveball,InPlay,76.87,1793.46,6.114,5.733,-2.355,3.1025,1.9396,-12.8735,10.2887,3.555,0.297,-8.0798,3.7924,69.43,GroundBall
"Estes, Brady",20260410-GossStadium-1,5,2,0,1,4,2,Left,Slider,BallCalled,81.55,1811.63,6.655,5.691,-2.236,-1.2918,3.9762,3.3580,1.5369,1.362,1.536,-8.3219,4.2553,null,Undefined
"Estes, Brady",20260410-GossStadium-1,6,0,0,0,1,1,Right,Curveball,BallCalled,73.81,1586.00,5.968,5.751,-2.479,4.9928,-0.1844,-11.2248,11.4461,5.110,-1.696,-6.6972,1.8699,null,Undefined
"Estes, Brady",20260410-GossStadium-1,6,0,1,0,1,2,Right,Fastball,FoulBallNotFieldable,87.29,2016.85,6.242,5.857,-2.146,-1.0581,3.1755,18.7902,-14.3539,3.393,-0.411,-4.4982,0.5870,78.78,Undefined
"Estes, Brady",20260410-GossStadium-1,3,2,0,1,4,2,Right,Fastball,BallCalled,91.44,2192.82,6.353,5.831,-1.936,-1.3586,4.7245,21.5132,-9.9264,3.569,1.596,-3.7643,2.9374,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,2,1,1,4,3,Left,Curveball,StrikeCalled,74.83,1868.56,6.077,5.825,-2.262,2.8310,0.3112,-16.2090,15.6455,2.883,-0.671,-9.4659,3.1341,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,0,0,0,1,1,Right,Fastball,FoulBallNotFieldable,89.79,2167.34,6.254,5.948,-2.298,-0.6157,4.4878,17.1426,-14.6463,3.927,0.628,-3.9598,1.8528,47.10,Undefined
"Estes, Brady",20260410-GossStadium-1,6,0,1,1,1,3,Right,Fastball,StrikeSwinging,88.36,2133.91,6.419,5.656,-2.249,-2.1284,3.2619,18.8051,-13.5745,2.284,-0.378,-5.4166,0.8058,null,Undefined
"Estes, Brady",20260410-GossStadium-1,3,2,1,1,4,3,Right,Curveball,FoulBallNotFieldable,78.18,1891.58,6.221,5.558,-2.355,2.5500,1.3030,-16.0308,10.1171,2.723,-0.310,-8.9585,3.1321,67.32,Undefined
"Estes, Brady",20260410-GossStadium-1,5,2,1,2,4,4,Left,Fastball,BallCalled,89.97,2173.56,6.381,5.808,-2.377,-3.5306,5.1675,20.5767,-11.9458,1.386,1.394,-6.2323,3.0173,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,0,0,1,1,2,Right,Curveball,BallCalled,76.08,1718.84,5.798,5.854,-2.297,3.6551,-0.3158,-11.7753,10.7374,4.189,-1.696,-7.5116,1.6081,null,Undefined
"Estes, Brady",20260410-GossStadium-1,6,0,1,2,1,4,Right,Fastball,InPlay,89.31,2117.26,6.022,6.008,-2.184,-1.0952,2.5509,18.8169,-9.5635,3.616,-0.616,-4.2792,0.8325,101.85,LineDrive
"Estes, Brady",20260410-GossStadium-1,3,2,1,2,4,4,Right,Fastball,BallCalled,91.41,2024.73,6.365,5.847,-2.230,-0.7623,2.8098,18.9319,-11.0099,3.989,-0.559,-3.4487,0.8193,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,2,2,2,4,5,Left,Curveball,HitByPitch,76.49,1827.01,5.862,5.880,-2.193,3.6776,-0.4838,-19.0701,12.6138,3.635,-1.591,-8.8015,1.7813,34.93,Undefined
"Estes, Brady",20260410-GossStadium-1,5,0,1,1,1,3,Right,Curveball,BallCalled,75.45,1756.60,6.061,5.739,-2.342,2.8846,-0.7263,-18.2028,9.7355,2.781,-2.203,-9.5262,1.0304,null,Undefined
"Estes, Brady",20260410-GossStadium-1,3,0,0,0,1,1,Left,Fastball,BallCalled,91.77,2159.73,6.591,5.889,-2.143,-1.5363,4.6427,18.4704,-12.3060,3.307,1.095,-4.2647,2.4158,null,Undefined
"Estes, Brady",20260410-GossStadium-1,3,2,2,2,4,5,Right,Fastball,StrikeSwinging,90.96,2006.08,6.508,5.892,-1.994,-1.6220,4.2838,19.7415,-10.7365,3.287,1.050,-4.2195,2.3428,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,0,2,1,1,4,Right,Fastball,StrikeSwinging,89.32,2124.16,6.286,5.820,-2.180,-2.4386,3.1682,19.7093,-13.1090,2.311,-0.350,-5.3569,0.8022,null,Undefined
"Estes, Brady",20260410-GossStadium-1,3,0,1,0,1,2,Left,Fastball,StrikeCalled,91.90,2166.66,6.560,5.925,-2.153,-3.1860,4.0690,20.7638,-10.6552,2.007,0.696,-5.5176,2.1397,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,2,0,0,5,1,Right,Fastball,BallCalled,88.18,2003.54,6.451,5.747,-2.247,-0.6688,2.6773,17.0795,-13.3282,3.612,-0.896,-4.1707,0.2627,null,Undefined
"Estes, Brady",20260410-GossStadium-1,4,0,0,0,1,1,Right,Curveball,BallCalled,76.65,1815.31,5.754,5.836,-2.121,3.0855,-0.6175,-11.8050,12.0983,3.720,-1.687,-7.8783,1.5500,null,Undefined
"Estes, Brady",20260410-GossStadium-1,3,0,1,1,1,3,Left,Curveball,BallCalled,78.10,1773.93,6.371,5.751,-2.346,2.5380,2.3751,-11.8819,8.4137,3.346,0.542,-7.9665,3.8972,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,0,2,2,1,5,Right,Curveball,BallCalled,75.28,1719.21,6.129,5.923,-2.078,1.3787,-1.2536,-16.8171,11.0262,1.684,-2.318,-10.7658,0.7420,null,Undefined
"Estes, Brady",20260410-GossStadium-1,6,0,0,0,2,1,Right,Fastball,FoulBallNotFieldable,87.31,1992.28,6.542,5.799,-2.270,-1.3055,3.9470,16.4111,-11.2767,2.951,0.416,-5.1034,1.9047,65.34,Undefined
"Estes, Brady",20260410-GossStadium-1,4,0,1,0,1,2,Right,Fastball,InPlay,90.32,2274.90,6.268,5.697,-2.377,-2.6022,2.9179,16.8510,-11.3690,1.870,-0.632,-5.8625,0.8656,95.59,FlyBall
"Estes, Brady",20260410-GossStadium-1,5,2,1,0,5,2,Right,Fastball,FoulBallNotFieldable,88.50,2155.46,6.565,5.695,-2.294,-1.2089,4.4935,19.1306,-12.5075,3.265,0.791,-4.2709,2.2304,72.54,Undefined
"Estes, Brady",20260410-GossStadium-1,3,0,2,1,1,4,Left,Curveball,InPlay,78.23,1856.96,5.937,5.849,-2.397,1.6863,0.6103,-15.2791,9.4325,2.300,-1.045,-9.5596,2.3091,null,GroundBall
"Estes, Brady",20260410-GossStadium-1,5,0,3,2,1,6,Right,Fastball,FoulBallNotFieldable,89.40,2145.13,6.304,5.795,-1.915,-1.7672,3.1104,18.0006,-15.1985,2.743,-0.313,-5.0698,0.3656,65.90,Undefined
"Estes, Brady",20260410-GossStadium-1,6,0,0,1,2,2,Right,Curveball,InPlay,76.56,1752.41,6.017,5.690,-2.352,1.8543,1.8975,-11.8172,12.4252,2.427,0.442,-9.1255,4.1338,null,Bunt
"Estes, Brady",20260410-GossStadium-1,5,0,3,2,1,7,Right,Fastball,FoulBallNotFieldable,89.43,2168.04,6.350,5.909,-2.074,-1.5257,2.9361,16.3753,-10.8724,2.963,-0.275,-5.0746,0.9708,74.54,Undefined
"Estes, Brady",20260410-GossStadium-1,4,1,0,0,2,1,Right,Fastball,StrikeCalled,91.90,2235.76,6.451,5.825,-2.242,-2.2943,2.5539,16.7179,-12.7754,2.391,-0.959,-5.3514,0.2387,null,Undefined
"Estes, Brady",20260410-GossStadium-1,5,2,1,1,5,3,Right,Curveball,InPlay,77.17,1738.51,6.098,5.831,-2.170,1.2940,1.7945,-13.9425,10.6320,1.953,0.377,-9.8787,3.7135,98.24,LineDrive
"Estes, Brady",20260410-GossStadium-1,5,0,3,2,1,8,Right,Fastball,BallCalled,89.42,2099.22,6.293,5.683,-2.336,-1.9900,2.6462,19.1995,-15.5795,2.571,-1.194,-4.9410,-0.1685,null,Undefined
"Estes, Brady",20260410-GossStadium-1,4,1,0,1,2,2,Right,Curveball,BallCalled,77.13,1868.40,5.714,5.795,-2.214,4.1895,0.9854,-16.4071,11.5657,4.319,-0.332,-7.6432,3.0529,null,Undefined
