"pitchuid","date","gameid","pitchno","first_seen_at","last_updated_at","source_raw_id","time","utcdate","utctime","localdatetime","utcdatetime","hometeam","awayteam","stadium","level","league","gameuid","gameforeignid","hometeamforeignid","awayteamforeignid","system","inning","topbottom","outs","balls","strikes","paofinning","pitchofpa","pitcher","pitcherid","pitcherteam","pitcherthrows","pitcherset","batter","batterid","batterteam","batterside","catcher","catcherid","catcherteam","catcherthrows","taggedpitchtype","autopitchtype","pitchcall","relspeed","spinrate","spinaxis","tilt","extension","effectivevelo","relheight","relside","vertrelangle","horzrelangle","inducedvertbreak","horzbreak","vertbreak","pfxx","pfxz","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","taggedhittype","autohittype","exitspeed","angle","direction","distance","hitspinrate","hitspinaxis","hangtime","bearing","positionat110x","positionat110y","positionat110z","lasttrackeddistance","contactpositionx","contactpositiony","contactpositionz","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","playresult","korbb","outsonplay","runsscored","notes","playid","maxheight","measuredduration","speeddrop","created_at","updated_at"
"08fea5e0-1768-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",34,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234394,"17:18:21.46",2026-03-04,01:18:21.46,2026-03-04 01:18:21.46473,2026-03-04 01:18:21.46473,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",2,"Top",1,1,0,"2","2","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Dunn, Trey","1000300252.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","ChangeUp","Changeup","BallCalled",83.05,1560.91,147.5049,"11:00",6.491,83.09,5.8,-2.225,-2.9907,3.0362,16.9728,-9.9933,-22.7499,6.1154,10.1317,1.152,-0.268,76.19,-7.2984,1.2243,0.45362,2.0167,50,5.5796,-6.0368,-120.4746,-6.8924,8.9834,23.5134,-17.2909,54.00964,-121.25465,11.75668,5.79877,-6.31879,-8.64546,2.22188,-6.33486,4.49171,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"f56e04a1-d381-477c-a13f-638506e28bbf",NA,NA,6.86,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"0afab210-176a-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",63,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234423,"17:32:43.77",2026-03-04,01:32:43.77,2026-03-04 01:32:43.776563,2026-03-04 01:32:43.776563,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",3,"Top",0,2,1,"1","4","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Kraemer, William","10092436.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Four-Seam","StrikeCalled",86.52,2058.44,151.5438,"11:00",6.11,86.06,5.817,-2.187,-3.0068,4.096,21.7096,-11.1423,-15.3177,6.8389,12.3612,1.75,0.679,79.5,-5.9403,2.0956,0.43796,1.8775,50,5.5772,-8.5397,-125.3451,-6.9916,10.9458,23.9102,-12.3896,54.39126,-126.17998,11.95509,5.81376,-6.55896,-6.19479,2.18233,-8.92191,5.47289,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"8efed50d-da1c-43a9-ad8d-e6a81dcfa90f",NA,NA,7.02,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"12700720-176a-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",64,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234424,"17:32:56.22",2026-03-04,01:32:56.22,2026-03-04 01:32:56.227635,2026-03-04 01:32:56.227635,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",3,"Top",0,2,2,"1","5","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Kraemer, William","10092436.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Curveball","Curveball","StrikeSwinging",76.06,1740.08,333.7646,"5:15",5.791,75.1,5.981,-2.142,0.5107,1.2019,-16.2292,8.743,-64.8583,-4.1395,-8.1022,1.051,-0.295,70.28,-11.2713,2.7746,0.5019,2.0377,50,5.9837,-2.6311,-110.5709,-1.085,-5.0881,21.0288,-42.133,54.71461,-111.46392,10.51438,5.99179,0.70429,-21.0665,2.1448,-2.41498,-2.54406,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"3c6a1056-3683-4b5e-972f-e8a722564c18",NA,NA,5.78,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"131e8180-1768-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",35,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234395,"17:18:38.44",2026-03-04,01:18:38.44,2026-03-04 01:18:38.441779,2026-03-04 01:18:38.441779,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",2,"Top",1,2,0,"2","3","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Dunn, Trey","1000300252.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",86.37,2076.55,140.6031,"10:45",6.184,85.78,5.888,-2.02,-3.3692,4.7078,18.6483,-14.3198,-18.6275,8.7818,10.9771,1.21,1.143,79.12,-6.905,2.1351,0.43943,1.6716,50,5.6228,-9.7476,-124.983,-7.8932,13.9063,24.9237,-14.7913,54.31827,-125.84114,12.46184,5.88578,-7.38388,-7.39567,2.01545,-10.22641,6.95315,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"911ae964-0e61-4aca-8ee9-894cae9ca27f",NA,NA,7.26,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"1ac3f500-176d-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",111,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234471,"17:54:38.54",2026-03-04,01:54:38.54,2026-03-04 01:54:38.544998,2026-03-04 01:54:38.544998,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",4,"Top",1,0,0,"3","1","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Camberg, Aidan","10311235.0","PEP_WAV","Left","Tayman, Ryan","822034.0","CAL_MUS","Right","Curveball","Curveball","StrikeCalled",75.57,1774.37,316.6647,"4:30",5.787,74.02,5.977,-2.446,1.801,2.5814,-12.0279,13.0162,-62.0808,-5.7354,-6.1528,2.481,1.042,68.65,-9.553,4.9118,0.5092,2.2253,50,6.0888,-5.4206,-109.5296,1.459,-6.8275,22.9685,-39.4983,54.7156,-110.51407,11.48424,5.99002,3.15192,-19.74913,2.45138,-5.128,-3.41372,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"ef0ead0a-903a-4956-bf8d-bc7394081e03",NA,NA,6.91,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"2448a210-176d-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",112,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234472,"17:54:54.69",2026-03-04,01:54:54.69,2026-03-04 01:54:54.699418,2026-03-04 01:54:54.699418,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",4,"Top",1,0,1,"3","2","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Camberg, Aidan","10311235.0","PEP_WAV","Left","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",86.14,2045.14,156.3272,"11:15",6.013,84.76,5.952,-2.238,-2.8638,5.1571,21.3734,-8.7699,-16.8043,6.0806,12.2562,1.885,1.822,77.99,-6.0929,3.5901,0.44471,1.8366,50,5.7167,-10.8707,-124.3929,-6.6772,9.4346,27.224,-13.1576,54.48524,-125.37068,13.61202,5.94804,-6.20467,-6.5788,2.23309,-11.20955,4.7173,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"617bf34c-39bf-4367-917e-ba124019c23e",NA,NA,8.15,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"251e0cc0-1768-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",36,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234396,"17:19:08.54",2026-03-04,01:19:08.54,2026-03-04 01:19:08.549632,2026-03-04 01:19:08.549632,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",2,"Top",1,3,0,"2","4","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Dunn, Trey","1000300252.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Four-Seam","StrikeCalled",86.93,2078.21,143.1116,"10:45",6.138,86.54,5.906,-2.177,-1.5512,4.0468,19.204,-13.556,-17.4212,8.0613,10.6745,3.017,0.439,79.65,-4.8752,1.611,0.43557,1.8749,50,5.778,-8.3759,-126.053,-3.889,13.026,24.5944,-14.9255,54.36193,-126.90116,12.2972,5.90323,-3.37423,-7.46275,2.17154,-8.82512,6.513,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"fbe13c69-caf4-41f6-a3e2-8a540ade67ce",NA,NA,7.28,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"2b2d5410-1766-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",1,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234361,"17:04:59.78",2026-03-04,01:04:59.78,2026-03-04 01:04:59.78921,2026-03-04 01:04:59.78921,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",1,"Top",0,0,0,"1","1","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Horton, Nash","1000185335.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",89.24,2086.76,147.8769,"11:00",6.118,87.75,6.087,-2.074,-2.6894,4.1556,16.8717,-9.7415,-18.7443,6.4216,9.9958,2.03,0.963,80.18,-6.2768,2.4062,0.42953,1.76,50,5.8704,-8.969,-129.0078,-6.6027,10.614,31.6533,-15.6524,54.38025,-130.07808,15.82667,6.08467,-6.07345,-7.82619,2.06933,-9.32786,5.307,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"90a0aac8-4d8e-4a5b-8ad3-3c943637e355",NA,NA,9.06,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"2bd4a5b0-1768-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",37,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234397,"17:19:19.82",2026-03-04,01:19:19.82,2026-03-04 01:19:19.820083,2026-03-04 01:19:19.820083,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",2,"Top",1,3,1,"2","5","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Dunn, Trey","1000300252.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Four-Seam","InPlay",87.25,2106.54,141.5726,"10:45",5.962,86.5,5.869,-2.388,-0.9526,3.567,18.5668,-13.8055,-18.0893,8.1021,10.1571,3.476,-0.226,79.7,-4.395,1.0924,0.43576,2.1124,50,5.7831,-7.3316,-126.5576,-2.6239,13.1515,25.6266,-15.6868,54.53862,-127.47326,12.81332,5.86685,-2.06333,-7.8434,2.38272,-7.80156,6.57574,"LineDrive","LineDrive",101.19,16.5179,1.0057,340.49,1436.53,214.4832,3.279,6.4892,109.8551,29.5694,5.6407,340.49,1.6002,3.5037,0.2187,NA,NA,NA,"Double","Undefined",0,0,NA,"e1b1a979-a46d-4a90-8060-8697eb826736",36.33,NA,7.55,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"2f52e510-176a-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",65,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234425,"17:33:44.66",2026-03-04,01:33:44.66,2026-03-04 01:33:44.664166,2026-03-04 01:33:44.664166,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",3,"Top",1,0,0,"2","1","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Horton, Nash","1000185335.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Sinker","StrikeCalled",87.67,2123.93,145.5977,"10:45",5.944,86.68,6.066,-2.196,-3.4268,3.3321,22.1016,-14.3019,-14.4005,8.2764,12.6669,1.678,-0.294,80.04,-6.1985,0.7682,0.43484,1.9387,50,5.7841,-6.8036,-126.9577,-7.9829,13.4946,26.2363,-11.5207,54.55651,-127.89588,13.11816,6.06219,-7.57098,-5.76035,2.19064,-7.28611,6.74732,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"fef2cc92-2a2f-4354-aa32-99dd9f8c832d",NA,NA,7.63,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"33a5e850-1766-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",2,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234362,"17:05:14.00",2026-03-04,01:05:14.00,2026-03-04 01:05:14.001562,2026-03-04 01:05:14.001562,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",1,"Top",0,1,0,"1","2","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Horton, Nash","1000185335.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Four-Seam","StrikeCalled",89.33,2142.77,149.0108,"11:00",6.012,87.98,6.013,-1.991,-2.6618,3.3523,18.0914,-10.0916,-17.3443,6.2396,10.5114,2.095,0.277,80.67,-5.9823,1.5409,0.42844,1.7332,50,5.7939,-7.1469,-129.2897,-6.5059,10.4214,30.2897,-14.6177,54.48595,-130.33638,15.14486,6.01003,-6.00072,-7.30884,1.98636,-7.50705,5.2107,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"0a5f20eb-3c14-43db-a560-ee2dc36fb132",NA,NA,8.66,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"364a9e50-176d-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",113,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234473,"17:55:24.83",2026-03-04,01:55:24.83,2026-03-04 01:55:24.833843,2026-03-04 01:55:24.833843,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",4,"Top",1,1,1,"3","3","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Camberg, Aidan","10311235.0","PEP_WAV","Left","Tayman, Ryan","822034.0","CAL_MUS","Right","Curveball","Curveball","StrikeCalled",75.55,1764.07,316.0885,"4:30",5.727,74.07,5.775,-2.666,1.0661,2.6693,-10.9549,12.1881,-60.9404,-5.3354,-5.4211,1.69,0.838,69,-10.0453,4.8502,0.50885,2.4351,50,5.8262,-5.555,-109.5622,0.092,-6.3791,22.3152,-38.6556,54.7756,-110.53059,11.15758,5.78584,1.76946,-19.32782,2.67011,-5.27813,-3.18955,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"4e36d0c2-176f-4306-a8d5-c360ef24b6bb",NA,NA,6.55,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"382cd330-176a-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",66,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234426,"17:33:59.51",2026-03-04,01:33:59.51,2026-03-04 01:33:59.516774,2026-03-04 01:33:59.516774,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",3,"Top",1,0,1,"2","2","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Horton, Nash","1000185335.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Curveball","Curveball","FoulBallNotFieldable",76.26,1902.97,320.8687,"4:45",5.619,74.73,5.928,-2.074,1.2792,2.6127,-13.4562,12.2708,-62.566,-5.451,-6.8921,1.909,1.388,69.84,-10.0888,4.8044,0.50438,1.8428,50,5.996,-5.4969,-110.6326,0.4356,-6.6637,22.2504,-40.5994,54.88585,-111.61087,11.1252,5.93765,2.22073,-20.29969,2.078,-5.20386,-3.33187,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"bbba7034-48c8-4061-bfcf-093f6445aa68",NA,NA,6.42,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"3cc9fed0-1766-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",3,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234363,"17:05:29.26",2026-03-04,01:05:29.26,2026-03-04 01:05:29.266893,2026-03-04 01:05:29.266893,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",1,"Top",0,1,1,"1","3","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Horton, Nash","1000185335.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Curveball","Curveball","BallCalled",78.32,1760.23,321.8842,"4:45",5.557,76.55,5.788,-2.235,2.2536,1.603,-11.6682,10.4303,-58.4745,-4.7223,-6.0765,3.023,0.132,71.09,-8.4159,3.4639,0.49241,2.0898,50,5.9447,-3.5903,-113.5382,2.4565,-6.0672,23.8394,-39.9812,54.94536,-114.57185,11.91971,5.80061,4.1901,-19.99059,2.2398,-3.32721,-3.03362,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"4e095d17-bca0-4675-94a9-dbe8a930f668",NA,NA,7.23,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"40311a70-176d-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",114,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234474,"17:55:41.56",2026-03-04,01:55:41.56,2026-03-04 01:55:41.563034,2026-03-04 01:55:41.563034,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",4,"Top",1,1,2,"3","4","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Camberg, Aidan","10311235.0","PEP_WAV","Left","Tayman, Ryan","822034.0","CAL_MUS","Right","Curveball","Curveball","BallCalled",76.64,1643.59,324.7633,"4:45",5.987,75.47,5.852,-2.488,-2.1274,3.5945,-12.035,9.6195,-60.1917,-3.9002,-5.3684,-1.14,1.649,70.8,-13.0174,5.3279,0.49946,2.1985,50,5.6498,-7.2993,-111.0883,-5.9493,-4.7951,22.899,-38.7741,54.51813,-112.01574,11.44948,5.85897,-4.37887,-19.38706,2.4902,-7.1051,-2.39753,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"959c4dd3-4513-47d5-ab3a-0ceebe3b9a03",NA,NA,5.84,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"45a9e390-176a-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",67,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234427,"17:34:22.16",2026-03-04,01:34:22.16,2026-03-04 01:34:22.165,2026-03-04 01:34:22.165,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",3,"Top",1,0,2,"2","3","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Horton, Nash","1000185335.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Four-Seam","StrikeSwinging",89.38,2054.86,154.5165,"11:15",5.884,88.51,5.932,-2.129,-2.1973,2.4178,21.6008,-9.7619,-13.4063,5.6435,11.9818,2.772,-0.696,81.7,-4.7831,0.6681,0.42584,1.9398,50,5.7469,-5.0585,-129.6663,-5.3241,9.6214,26.7635,-11.7467,54.6154,-130.61544,13.38173,5.92835,-4.90749,-5.87335,2.12523,-5.39976,4.81069,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"095dbe2b-09ea-47e4-9eab-5c1577b48462",NA,NA,7.67,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"47244b60-1766-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",4,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234364,"17:05:46.72",2026-03-04,01:05:46.72,2026-03-04 01:05:46.723686,2026-03-04 01:05:46.723686,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",1,"Top",0,2,1,"1","4","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Horton, Nash","1000185335.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Sinker","BallCalled",90.09,2214.86,131.3871,"10:30",6.281,89.25,5.95,-2.225,-2.742,5.3795,14.4333,-15.0219,-19.9987,9.4299,8.6717,1.743,1.497,81.82,-6.5362,2.6799,0.42233,1.8337,50,5.7374,-11.657,-130.2189,-6.8455,16.0782,29.1338,-17.3885,54.21943,-131.15947,14.56687,5.94931,-6.28411,-8.69427,2.21843,-12.17607,8.0391,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"a4bc3573-cf48-4d42-9a15-58bac6401209",NA,NA,8.27,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"47d6e7a0-1768-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",38,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234398,"17:20:06.84",2026-03-04,01:20:06.84,2026-03-04 01:20:06.844877,2026-03-04 01:20:06.844877,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",2,"Top",1,0,0,"3","1","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Cook, Daniel","1000364870.0","PEP_WAV","Right","Tayman, Ryan","822034.0","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",87.97,2111.01,145.928,"10:45",6.082,87.14,6.072,-2.368,-0.6084,2.764,20.5425,-13.0628,-15.579,7.4898,11.0882,4.21,-0.897,79.7,-3.6249,0.4146,0.43257,2.1603,50,6.0164,-5.6107,-127.6011,-1.7446,12.2624,27.9671,-14.0201,54.41575,-128.56532,13.98354,6.06819,-1.26127,-7.01007,2.36099,-6.03348,6.13119,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"266da3b5-39f2-4528-8029-ecf432566c82",NA,NA,8.27,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
"4c149f10-176d-11f1-9bbe-b532e48ce963",2026-03-03,"20260303-BaggettStadium-1",115,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163,17234475,"17:56:01.34",2026-03-04,01:56:01.34,2026-03-04 01:56:01.341594,2026-03-04 01:56:01.341594,"CAL_MUS","PEP_WAV","BaggettStadium","D1","BW","c9edbcde-d361-43f9-8f90-9fb075b38134","8c82b1355de74170a469a5ffd7a5edbb","471251","471410","v3",4,"Top",1,2,2,"3","5","Estes, Brady","1000344394.0","CAL_MUS","Left","Undefined","Camberg, Aidan","10311235.0","PEP_WAV","Left","Tayman, Ryan","822034.0","CAL_MUS","Right","Curveball","Curveball","BallCalled",74.86,1772.68,319.158,"4:45",5.524,73.07,5.934,-2.366,3.749,1.0762,-14.682,14.2331,-66.0539,-6.7708,-7.973,3.94,-0.174,67.87,-8.2944,3.6122,0.51586,2.2629,50,6.2166,-2.5831,-108.4378,4.9057,-7.9364,21.7186,-41.5196,54.97972,-109.4306,10.85932,5.94901,6.80369,-20.75979,2.37271,-2.22026,-3.96818,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"4a992a6a-1e16-4d58-8c9c-7aca52312b6c",NA,NA,7,2026-03-09 02:44:57.449163,2026-03-09 02:44:57.449163
