inning,outs,balls,strikes,paofinning,pitchofpa,batterside,taggedpitchtype,pitchcall,relspeed,spinrate,extension,relheight,relside,vertrelangle,horzrelangle,inducedvertbreak,horzbreak,platelocheight,platelocside,vertapprangle,horzapprangle,exitspeed,taggedhittype
3,0,0,0,1,1,Left,FourSeamFastBall,StrikeCalled,88.91,2126.58,6.161,6.127,-2.175,-1.9988,2.8298,20.5727,-12.5144,3.036,-0.602,-4.896,0.5758,NA,Undefined
3,0,0,0,1,2,Left,FourSeamFastBall,BallCalled,88.99,2201.68,6.368,6.013,-2.477,-4.4744,3.9491,19.0562,-16.073,0.515,-0.176,-7.6256,1.046,NA,Undefined
3,0,1,0,1,3,Left,FourSeamFastBall,StrikeSwinging,88.01,2244.51,6.208,6.165,-2.283,-2.8062,3.1888,18.4244,-16.3052,2.062,-0.695,-6.2935,0.249,NA,Undefined
3,0,1,1,1,4,Left,FourSeamFastBall,BallCalled,90.25,2196.23,6.203,6.215,-2.296,-4.3876,4.4839,27.156,-11.8734,1.471,0.862,-6.0922,2.3516,NA,Undefined
3,0,2,1,1,5,Left,ChangeUp,StrikeSwinging,82.74,1426.33,6.564,5.867,-2.409,-2.8825,4.0009,14.891,-15.5513,1.055,-0.031,-7.822,1.18,NA,Undefined
3,1,1,2,2,4,Right,FourSeamFastBall,BallCalled,88.58,2082.2,5.981,6.255,-2.416,-2.0909,1.476,18.5423,-15.3786,2.853,-2.329,-5.4608,-1.2889,NA,Undefined
3,1,1,2,2,5,Right,ChangeUp,BallCalled,80.53,1404.3,6.427,5.699,-2.542,-1.7644,3.268,7.7739,-11.5895,1.174,-0.5,-8.2672,1.1676,NA,Undefined
3,1,2,2,2,6,Right,FourSeamFastBall,BallCalled,88.55,2093.06,6.028,6.202,-2.344,0.5783,2.4481,19.3316,-11.4217,5.297,-1.028,-2.8041,0.3958,NA,Undefined
3,1,3,2,2,7,Right,FourSeamFastBall,BallCalled,86.35,2010.16,6.081,6.02,-2.393,-1.6273,1.4415,15.7533,-15.1542,2.579,-2.322,-6.1065,-1.2891,NA,Undefined
3,1,0,0,3,1,Right,FourSeamFastBall,StrikeSwinging,85.62,2057.38,6.072,6.26,-2.133,-1.798,2.1547,18.5119,-14.6066,2.883,-1.355,-5.7604,-0.4748,NA,Undefined
3,0,1,2,2,4,Left,FourSeamFastBall,StrikeSwinging,89.52,2125.05,6.196,6.256,-2.121,-1.3519,3.2194,18.7332,-14.0738,3.64,-0.318,-4.5297,0.6839,NA,Undefined
3,1,0,0,3,1,Right,ChangeUp,BallCalled,82.57,1204.76,6.417,5.94,-2.292,-1.5597,3.1214,11.5413,-14.405,2.099,-0.62,-6.9858,0.5123,NA,Undefined
3,1,1,0,3,2,Right,FourSeamFastBall,StrikeCalled,89.65,2181.58,5.876,6.291,-2.138,-3.1429,2.611,18.3049,-8.7829,1.987,-0.443,-6.2774,1.0369,NA,Undefined
3,1,1,2,3,3,Right,FourSeamFastBall,StrikeSwinging,88.75,2108.68,6.294,6.289,-1.848,-1.2484,3.3909,20.4488,-9.0317,3.913,0.528,-4.0992,1.7621,NA,Undefined
3,2,0,0,4,1,Left,FourSeamFastBall,BallCalled,88.96,2116.47,6.246,6.211,-2.246,-0.45,3.5426,19.2657,-13.5421,4.466,-0.103,-3.5399,1.1025,NA,Undefined
3,2,1,0,4,2,Left,FourSeamFastBall,BallCalled,88.61,2199.73,6.058,6.258,-2.081,-3.9485,4.6561,19.0285,-13.7124,1.208,1.095,-7.085,2.1985,NA,Undefined
3,2,2,0,4,3,Left,FourSeamFastBall,InPlay,88.45,2168.46,6.073,6.173,-2.182,-1.6831,3.9043,17.7791,-16.9474,3.072,0.024,-5.236,0.8607,108.06,LineDrive
3,2,0,0,5,1,Right,FourSeamFastBall,FoulBallNotFieldable,87.77,2167.84,6.089,6.314,-2.469,-1.9107,3.2017,16.7047,-13.1993,2.925,-0.604,-5.5926,0.828,96.3,Undefined
3,2,0,1,5,2,Right,FourSeamFastBall,BallCalled,88.99,2154.97,6.225,6.336,-2.491,-2.2148,2.7116,20.8702,-13.3547,3.048,-1.1,-5.1413,0.3028,NA,Undefined
3,2,1,1,5,3,Right,ChangeUp,BallCalled,83.58,1584.55,6.344,6.121,-2.431,-2.0727,1.9106,15.573,-9.1379,2.19,-1.432,-6.678,0.2564,NA,Undefined
3,2,2,1,5,4,Right,FourSeamFastBall,BallCalled,88.15,2048.67,6.252,6.308,-2.143,-0.6532,5.0403,21.3874,-11.6066,4.469,1.55,-3.553,2.9563,NA,Undefined
3,2,3,1,5,5,Right,ChangeUp,InPlay,81.01,1253.99,6.621,6.104,-2.184,-0.5834,3.1052,13.4336,-12.7812,3.218,-0.403,-5.9354,0.7827,71.65,GroundBall
3,0,0,0,1,1,Left,FourSeamFastBall,BallCalled,89.21,2184.45,6.217,6.225,-2.118,-3.6522,2.9814,16.1982,-14.4354,1.278,-0.567,-7.2185,0.377,NA,Undefined
3,0,1,0,1,2,Left,FourSeamFastBall,StrikeSwinging,90.41,2197.63,6.013,6.314,-2.239,-2.8792,3.1656,22.7276,-6.5824,2.671,0.148,-5.1602,1.9845,NA,Undefined
3,0,1,1,1,3,Left,FourSeamFastBall,InPlay,89.45,2094.3,6.117,6.322,-2.026,-2.1205,2.688,22.7133,-7.639,3.326,-0.175,-4.5639,1.3135,103.1,FlyBall
3,0,0,0,2,1,Left,FourSeamFastBall,StrikeCalled,90.49,2258.06,6.116,6.247,-1.984,-2.4991,3.2626,20.2426,-11.4506,2.725,0.082,-5.3322,1.2034,NA,Undefined
3,0,0,1,2,2,Left,FourSeamFastBall,BallCalled,88.73,2106.62,6.145,6.3,-2.155,-1.2981,2.9811,24.179,-1.381,4.136,0.488,-3.602,2.7327,NA,Undefined
3,0,1,1,2,3,Left,ChangeUp,FoulBallNotFieldable,83.06,1285.58,6.422,6.094,-2.393,-0.977,2.9682,11.433,-13.56,2.8,-0.792,-6.4094,0.5122,93.5,Undefined
3,0,0,1,4,2,Left,FourSeamFastBall,BallCalled,91.3,2054.29,6.979,6.211,-2.433,-3.7078,4.7272,21.0098,-11.2609,1.845,0.938,-6.0446,2.675,NA,Undefined
4,1,0,1,4,2,Left,Curveball,BallCalled,75.67,1515.9,6.873,5.858,-2.712,0.7503,3.3386,-8.3737,12.0486,1.798,1.339,-9.9061,5.5386,NA,Undefined
3,0,1,1,4,3,Left,Curveball,BallCalled,76.07,1563.26,6.985,5.992,-2.742,2.5344,1.2512,-9.0108,10.7956,3.628,-0.704,-7.9961,3.2297,NA,Undefined
3,0,2,1,4,4,Left,FourSeamFastBall,FoulBallNotFieldable,90.8,2176.77,6.895,6.275,-2.304,-3.1514,4.022,21.1975,-10.008,2.399,0.532,-5.5292,2.1983,NA,Undefined
4,1,1,1,4,3,Left,FourSeamFastBall,FoulBallNotFieldable,88.23,2112.03,7.22,6.148,-2.336,-0.3167,3.3327,18.2681,-10.4426,4.482,-0.186,-3.5918,1.4154,70.22,Undefined
3,0,2,2,4,5,Left,FourSeamFastBall,InPlay,91.42,2150.98,7.152,6.247,-2.423,-2.8844,3.8089,18.713,-12.3191,2.474,0.009,-5.6209,1.5511,98.33,GroundBall
4,1,1,2,4,4,Left,Curveball,InPlay,79.34,1506.64,7.068,5.967,-2.551,0.278,3.7713,5.1095,-2.0534,3.095,0.707,-6.8047,3.3956,98.87,FlyBall
3,1,0,0,5,1,Left,FourSeamFastBall,InPlay,91.04,2143.49,7.032,6.127,-2.524,-2.393,4.5938,17.8135,-14.1764,2.697,0.477,-5.3318,2.0055,12.7,Bunt
4,1,0,0,5,1,Right,FourSeamFastBall,BallCalled,87.06,2077.71,7.027,6.098,-2.55,-0.2361,3.4473,21.5865,-10.04,4.66,-0.25,-3.182,1.6114,NA,Undefined
4,1,1,0,5,2,Right,ChangeUp,BallCalled,82.32,1658.36,7.435,6.01,-2.854,0.5685,2.5304,12.2414,-13.6595,4.269,-1.709,-4.6645,0.0082,NA,Undefined
3,2,0,0,6,1,Right,FourSeamFastBall,StrikeCalled,91.49,2148.22,6.824,6.346,-2.273,-3.589,4.1396,21.4185,-15.8014,2.08,0.193,-5.9542,1.2633,NA,Undefined
4,1,2,0,5,3,Right,FourSeamFastBall,BallCalled,87.56,2110.71,7.326,6.04,-2.353,-2.5407,5.1823,21.9056,-14.102,2.609,1.167,-5.2583,2.5975,NA,Undefined
3,2,0,1,6,2,Right,Curveball,BallCalled,73.81,1581.28,6.924,5.949,-2.654,3.3175,-0.7988,-6.8738,15.6286,4.178,-2.079,-7.5387,2.0618,NA,Undefined
3,2,1,1,6,3,Right,ChangeUp,StrikeSwinging,82.72,1728.79,7.57,5.847,-2.641,-1.4632,3.0858,8.0391,-14.2142,1.979,-1.048,-7.3302,0.4527,NA,Undefined
3,2,1,2,6,4,Right,ChangeUp,BallCalled,83.12,1577.15,7.409,5.528,-3.336,1.3842,2.8329,5.9489,-21.6442,4.019,-2.582,-4.9952,-1.1617,NA,Undefined
4,1,3,0,5,4,Right,FourSeamFastBall,BallCalled,88.02,2170.72,7.165,6.137,-2.587,0.0459,2.4727,19.9235,-10.3984,4.941,-1.211,-2.9049,0.5633,NA,Undefined
4,0,0,0,1,1,Right,FourSeamFastBall,BallCalled,88.34,2066.06,7.179,6.198,-2.715,-4.4199,4.799,21.6104,-4.9969,1.042,1.227,-7.1155,3.8856,NA,Undefined
3,2,2,2,6,5,Right,ChangeUp,BallCalled,83.3,1287.48,7.602,5.906,-2.728,-3.122,5.8691,17.7147,-13.3351,1.348,1.453,-7.1858,3.4152,NA,Undefined
4,0,1,0,1,2,Right,ChangeUp,BallCalled,80.86,1177.92,7.695,5.823,-2.884,1.0231,2.0586,13.1428,-8.6831,4.434,-1.76,-4.4019,0.4471,NA,Undefined
3,2,3,2,6,6,Right,FourSeamFastBall,FoulBallNotFieldable,88.87,2101.71,7.27,6.126,-2.176,-2.2528,3.376,23.7265,-9.0877,3.219,0.124,-4.376,1.7063,71.63,Undefined
3,0,0,0,1,1,Left,Curveball,InPlay,75.51,1450.76,7.086,6,-2.843,2.4616,0.6886,-13.5753,10.4208,3.117,-1.35,-9.0911,2.6048,NA,GroundBall
4,0,2,0,1,3,Right,FourSeamFastBall,InPlay,88.75,2132.03,7.199,6.145,-2.646,-2.164,3.1551,16.7847,-13.2978,2.715,-0.893,-5.6105,0.7123,77.27,FlyBall
3,2,3,2,6,7,Right,ChangeUp,FoulBallNotFieldable,82.37,1451.33,7.594,5.828,-2.658,-1.7137,4.0906,14.6573,-12.7441,2.212,-0.038,-6.5619,1.7348,58.51,Undefined
3,2,3,2,6,8,Right,Curveball,StrikeCalled,75.49,1616.42,6.857,5.875,-2.678,1.6527,0.7638,-4.0837,10.0058,3.051,-1.147,-8.1056,2.5944,NA,Undefined
3,0,0,0,2,1,Right,FourSeamFastBall,BallCalled,88.61,2054.88,7.19,6.131,-2.603,-0.0684,3.1773,20.7568,-11.009,4.896,-0.64,-2.9098,1.1568,NA,Undefined
4,1,0,0,2,1,Left,FourSeamFastBall,BallCalled,89.03,2146.93,7.205,6.076,-2.706,-1.0596,4.6816,20.3504,-11.8412,3.951,0.556,-3.8492,2.5141,NA,Undefined
3,0,0,0,2,2,Right,FourSeamFastBall,InPlay,91.05,2176.06,6.744,6.218,-2.59,-2.4165,3.6687,20.4814,-13.0947,2.906,-0.324,-5.055,1.287,106.19,LineDrive
4,1,1,0,2,2,Left,ChangeUp,BallCalled,81.42,1674.6,7.151,6.22,-2.582,1.6143,2.263,4.4785,-4.4019,4.669,-0.896,-5.2801,1.4548,NA,Undefined
4,1,2,0,2,3,Left,FourSeamFastBall,StrikeCalled,89.02,2083.81,7.238,6.16,-2.411,-2.1136,4.5615,18.003,-14.5162,2.878,0.516,-5.3457,1.9002,NA,Undefined
3,0,0,0,3,1,Right,Curveball,BallCalled,75.2,1584.31,7.122,5.973,-2.646,2.4102,2.3121,-9.4583,10.6526,3.371,0.34,-8.4115,4.2672,NA,Undefined
3,0,1,0,3,2,Right,FourSeamFastBall,BallCalled,90.14,2184.4,7.027,6.233,-2.59,-2.2898,1.935,18.5432,-15.8018,2.921,-2.148,-5.1887,-0.962,NA,Undefined
4,1,2,1,2,4,Left,ChangeUp,StrikeCalled,82.39,1618.08,7.609,5.829,-2.753,-2.1579,3.4102,15.0734,-14.2254,1.884,-0.871,-6.8294,0.7758,NA,Undefined
4,1,2,2,2,5,Left,Curveball,InPlay,76.22,1786.22,6.655,5.923,-2.692,1.0908,2.5251,-8.1874,8.9041,2.306,0.363,-9.2065,4.1464,97.26,GroundBall
3,0,2,0,3,3,Right,Curveball,StrikeSwinging,75.32,1412.54,6.75,6.082,-2.624,3.3675,2.7649,-13.3595,9.9343,3.99,0.732,-8.224,4.5726,NA,Undefined
4,1,0,0,3,1,Right,FourSeamFastBall,InPlay,86,2118.73,7.209,6.122,-2.362,-1.9766,4.0341,18.5697,-14.0205,2.806,0.129,-5.5716,1.4623,101.02,GroundBall
3,0,2,1,3,4,Right,Curveball,InPlay,75.61,1055.59,7.075,5.927,-2.601,1.6876,2.3168,-5.1232,5.2154,3.059,-0.062,-8.2744,3.2737,101.15,FlyBall
3,0,0,0,4,1,Left,FourSeamFastBall,StrikeCalled,91.46,2034.52,7.143,6.153,-2.666,-2.3114,4.3851,19.4317,-11.7404,2.957,0.339,-4.9273,2.2367,NA,Undefined
4,1,0,0,4,1,Left,FourSeamFastBall,StrikeCalled,90.86,2152.84,6.996,6.126,-2.708,-2.473,4.8828,19.5081,-12.6468,2.731,0.688,-5.1771,2.5777,NA,Undefined
4,1,0,1,4,2,Left,Curveball,BallCalled,73.68,1959.98,6.165,5.848,-2.69,0.231,3.385,-14.6131,16.2051,0.444,1.791,-12.13,6.3097,NA,Undefined
4,1,1,1,4,3,Left,FourSeamFastBall,BallCalled,88.27,2146.84,6.697,5.951,-2.287,-3.2326,4.4352,23.3763,-4.4634,1.955,1.405,-5.6977,3.6263,NA,Undefined
4,1,2,1,4,4,Left,FourSeamFastBall,StrikeSwinging,88.21,2243.58,6.508,5.806,-2.453,-3.7064,3.7675,21.6583,-8.0145,1.231,0.342,-6.4262,2.3172,NA,Undefined
4,1,2,2,4,5,Left,FourSeamFastBall,InPlay,88.55,2143.85,6.418,6.077,-2.347,-3.5011,3.5219,23.7516,-10.1454,1.835,0.049,-5.9357,1.6882,64.93,GroundBall
4,2,0,0,5,1,Right,ChangeUp,BallCalled,78.82,1500.07,6.804,5.564,-2.713,2.2348,2.0975,1.1937,-21.3745,4.023,-2.579,-5.8869,-1.804,NA,Undefined
4,2,1,0,5,2,Right,ChangeUp,BallCalled,81.55,1431.17,6.768,5.907,-2.622,-2.5526,5.0782,17.2679,-10.8034,1.574,1.128,-7.1124,3.1178,NA,Undefined
4,2,2,0,5,3,Right,FourSeamFastBall,StrikeSwinging,89.06,2064.26,6.401,6.08,-2.433,-1.7279,3.7395,19.1553,-14.6637,3.128,-0.211,-4.9196,1.0896,NA,Undefined
4,0,0,0,1,1,Left,Curveball,InPlay,73.09,1822.4,5.753,5.785,-2.75,2.2999,1.5461,-10.7041,11.3128,2.592,-0.368,-9.4187,3.5726,91.28,FlyBall
4,2,2,1,5,4,Right,FourSeamFastBall,BallCalled,89.67,2150.88,6.253,5.886,-2.52,-2.7446,2.8078,17.9351,-16.4091,1.93,-1.296,-6.0317,-0.1545,NA,Undefined
4,2,3,1,5,5,Right,FourSeamFastBall,BallCalled,89,2108.26,6.525,5.924,-2.371,-3.8242,6.0802,20.4049,-7.671,1.164,2.589,-6.6734,4.7004,NA,Undefined
4,1,0,0,2,1,Right,FourSeamFastBall,StrikeCalled,89.37,2210.62,6.361,5.975,-2.532,-1.6026,2.4821,20.1563,-10.8032,3.29,-1.147,-4.4278,0.5283,NA,Undefined
4,1,0,1,2,2,Right,FourSeamFastBall,BallCalled,88.71,2219.36,6.479,5.821,-2.519,-0.7681,4.5759,18.9569,-13.2878,3.766,0.584,-3.9071,2.1761,NA,Undefined
4,1,1,1,2,3,Right,FourSeamFastBall,FoulBallNotFieldable,89.68,2184.74,6.634,5.802,-2.493,-1.0463,4.0769,18.706,-11.6638,3.552,0.274,-4.0627,1.9619,74.71,Undefined
4,1,1,2,2,4,Right,Curveball,BallCalled,71.06,1759.29,5.737,5.729,-2.662,5.1081,-0.5522,-11.6295,17.244,4.833,-1.74,-7.3491,2.5293,NA,Undefined
4,1,2,2,2,5,Right,Curveball,InPlay,72.9,1790.5,6.091,5.869,-2.487,3.2606,0.7621,-14.8072,13.9943,3.273,-0.616,-9.1242,3.2851,98.68,FlyBall
4,1,0,0,3,1,Right,FourSeamFastBall,BallCalled,90.79,2167.85,6.3,5.758,-2.739,-0.424,1.5654,21.7692,-11.6522,4.342,-2.267,-2.8802,-0.5411,NA,Undefined
4,1,1,0,3,2,Right,FourSeamFastBall,FoulBallNotFieldable,90.01,2187.47,6.419,5.919,-2.468,-2.5503,4.1722,18.0849,-13.5185,2.213,0.248,-5.6931,1.7304,NA,Undefined
4,1,1,1,3,3,Right,FourSeamFastBall,BallCalled,90.46,2254.21,6.238,5.891,-2.606,-0.3789,3.9202,17.701,-13.6388,4.147,-0.12,-3.6234,1.4646,NA,Undefined
4,1,2,1,3,4,Right,Sinker,BallCalled,88.65,2156.91,6.495,5.87,-2.347,-3.7396,3.6289,15.9123,-16.4645,0.805,-0.384,-7.4548,0.645,NA,Undefined
4,1,3,1,3,5,Right,FourSeamFastBall,FoulBallNotFieldable,89.58,2199.09,6.661,5.96,-2.259,-2.9037,3.1069,21.0388,-8.7132,2.201,-0.139,-5.487,1.5236,73.98,Undefined
4,1,3,2,3,6,Right,ChangeUp,BallCalled,83.45,1636.72,6.814,5.435,-2.58,-3.9176,3.8921,13.6696,-15.3529,-0.295,-0.303,-8.7887,1.0921,NA,Undefined
4,1,0,0,4,1,Left,FourSeamFastBall,StrikeCalled,88.3,2207.97,6.397,6.033,-2.514,-3.8001,4.308,23.8179,-15.4932,1.475,0.165,-6.3263,1.512,NA,Undefined
3,0,1,0,1,2,Left,FourSeamFastBall,BallCalled,88.6,2038.78,6.394,6.125,-2.289,-2.8233,4.0244,18.142,-10.3502,2.114,0.556,-6.0459,2.1557,NA,Undefined
4,1,0,0,6,1,Right,ChangeUp,BallCalled,79.96,1736.76,6.502,6.044,-2.386,-1.163,5.1385,7.588,-3.4662,1.995,2.054,-7.8367000000000004,4.5129,NA,Undefined
3,0,3,2,4,7,Left,FourSeamFastBall,InPlay,87.79,2056.11,6.326,6.058,-2.454,-1.8592,2.9586,21.1347,-15.6528,3.085,-1.032,-4.8118,0.1306,85.1,FlyBall
3,0,2,0,1,3,Left,FourSeamFastBall,FoulBallNotFieldable,90.38,2217.96,6.258,6.103,-2.401,-2.6403,3.87,19.9174,-11.4867,2.476,0.216,-5.3985,1.801,66.09,Undefined
4,1,1,0,6,2,Right,ChangeUp,BallCalled,79.66,1482.19,6.69,5.801,-2.762,-3.5407,5.1148,15.8388,-13.9641,0.235,0.765,-8.7918,2.582,NA,Undefined
3,0,2,1,1,4,Left,FourSeamFastBall,BallCalled,89.78,2258.46,6.442,6.135,-2.165,-3.6548,4.241,21.8793,-10.1316,1.712,0.895,-6.1316,2.4116,NA,Undefined
4,1,2,0,6,3,Right,FourSeamFastBall,InPlay,83.74,1987.8,6.427,5.949,-2.375,-1.2908,3.0889,20.927,-13.3855,3.173,-0.648,-5.0064,0.6664,53.51,GroundBall
3,0,3,1,1,5,Left,FourSeamFastBall,InPlay,90.75,2340.7,6.06,6.164,-2.069,-3.1499,3.497,23.3667,-9.3072,2.348,0.396,-5.2656,1.8264,100.15,FlyBall
4,0,0,0,1,1,Right,Curveball,InPlay,71.72,1854.77,5.96,5.972,-2.481,2.3859,2.2773,-4.294,13.005,3.249,0.715,-8.533,4.611,92.76,GroundBall
3,0,0,0,2,1,Right,FourSeamFastBall,BallCalled,89.19,2065.41,6.35,6.18,-2.322,-0.5285,2.1916,21.0311,-9.1365,4.506,-1.065,-3.3463,0.5393,NA,Undefined
4,0,0,0,2,1,Left,FourSeamFastBall,BallCalled,85.44,2114.62,6.371,6.118,-2.236,-3.6918,5.2162,22.5576,-11.8574,1.394,1.589,-6.7375,3.0827,NA,Undefined
3,0,1,0,2,2,Right,ChangeUp,StrikeCalled,83.87,1317.02,6.491,5.844,-2.499,-1.7527,2.5831,10.9671,-12.2489,1.875,-1.146,-7.0921,0.3599,NA,Undefined
3,0,1,1,2,3,Right,Slider,BallCalled,74.24,1841.42,5.792,5.963,-2.582,2.7854,1.0565,-3.588,11.8157,3.998,-0.614,-7.2648,3.1718,NA,Undefined
4,0,1,0,2,2,Left,FourSeamFastBall,InPlay,85.28,2041.57,6.343,6.13,-2.318,-2.9422,3.9995,20.7027,-7.8763,1.934,0.714,-6.365,2.5791,28.88,Bunt
3,0,2,1,2,4,Right,FourSeamFastBall,BallCalled,88.96,2199.67,6.501,6.009,-2.467,-0.9988,3.1413,19.0407,-15.1981,3.717,-0.847,-4.2393,0.3871,NA,Undefined
3,0,3,1,2,5,Right,FourSeamFastBall,FoulBallNotFieldable,89.29,2171.86,6.497,5.918,-2.37,-2.2583,4.0231,17.6089,-14.9022,2.387,0.087,-5.6379,1.326,70.5,Undefined
3,0,3,2,2,6,Right,Curveball,BallCalled,74.12,1895.82,6.062,5.769,-2.407,3.1499,0.1514,-10.531,9.245,3.497,-1.497,-8.3738,1.8171,NA,Undefined
4,1,0,0,3,1,Left,FourSeamFastBall,BallCalled,88.24,2170.89,6.297,6.162,-2.36,-0.5287,3.4631,22.1554,-13.2084,4.512,-0.266,-3.2894,1.0807,NA,Undefined
4,1,1,0,3,2,Left,ChangeUp,FoulBallNotFieldable,80.68,1576.93,6.634,5.886,-2.741,0.5783,3.0459,12.5298,-13.1557,3.93,-1.046,-5.1077,0.6556,NA,Undefined
3,0,0,0,3,1,Right,FourSeamFastBall,BallCalled,88.1,2169.95,6.432,6.091,-2.458,0.3216,3.6828,19.8012,-8.8391,5.015,0.195,-2.9155,2.0858,NA,Undefined
4,1,1,1,3,3,Left,Curveball,BallCalled,74.99,1864.66,6.017,5.884,-2.542,0.2393,4.6321,-4.2344,7.4678,1.618,2.381,-9.5916,5.9693,NA,Undefined
3,0,1,0,3,2,Right,FourSeamFastBall,InPlay,87.97,2170.74,6.377,5.942,-2.434,-2.9425,3.1153,20.1095,-5.2576,1.901,-0.003,-6.0318,2.1651,91.03,LineDrive
4,1,2,1,3,4,Left,FourSeamFastBall,FoulBallNotFieldable,86.53,2108.71,6.627,5.858,-2.482,-1.1429,3.9571,20.4153,-13.5234,3.436,0.02,-4.3702,1.5044,76.52,Undefined
4,1,2,2,3,5,Left,ChangeUp,InPlay,80.89,1411.55,6.593,5.937,-2.499,-1.639,3.8234,14.9809,-14.5695,2.119,-0.205,-6.9483,1.1793,110.4,LineDrive
3,0,0,0,4,1,Left,FourSeamFastBall,StrikeCalled,88.06,2145.93,6.273,6.183,-2.396,-2.1715,4.0668,23.0016,-11.8202,3.082,0.374,-4.7611,1.9384,NA,Undefined
3,0,0,1,4,2,Left,FourSeamFastBall,FoulBallNotFieldable,87.75,2156.47,6.228,5.936,-2.372,-1.9124,2.7233,21.063,-7.3658,2.892,-0.471,-4.8985,1.3951,NA,Undefined
4,0,0,0,4,1,Right,FourSeamFastBall,StrikeCalled,84.09,2045.25,6.4,6.046,-2.44,-2.7586,4.0142,20.443,-6.9244,1.899,0.681,-6.4702,2.7642,NA,Undefined
3,0,0,2,4,3,Left,Curveball,BallCalled,75.19,1809.38,6.188,5.805,-2.65,-0.762,1.7214,-7.5553,2.9626,0.306,-0.813,-11.3563,2.2581,NA,Undefined
4,0,0,1,4,2,Right,Slider,BallCalled,79.7,1713.94,6.446,5.903,-2.477,0.3574,2.9152,12.9835,0.5739,3.615,0.251,-5.6319,3.019,NA,Undefined
4,0,0,1,4,3,Right,ChangeUp,BallCalled,81.15,1373.07,6.45,5.93,-2.514,-1.6653,2.4377,9.6538,-15.2771,1.682,-1.546,-7.803,-0.3349,NA,Undefined
4,0,1,1,4,4,Right,FourSeamFastBall,InPlay,86.91,2140.96,6.271,6.115,-2.197,-1.9316,2.7377,23.656,-9.481,3.189,-0.462,-4.6571,1.0268,92.85,FlyBall
3,0,1,2,4,4,Left,FourSeamFastBall,BallCalled,88.45,2068.23,6.401,5.984,-2.587,-0.6384,2.3015,20.7907,-12.5013,4.145,-1.511,-3.5994,0.0384,NA,Undefined
3,0,2,2,4,5,Left,Slider,BallCalled,74.97,1706.35,6.065,5.955,-2.518,-0.9088,3.481,-3.581,3.8992,0.619,1.032,-10.8047,4.1831,NA,Undefined
4,1,0,0,5,1,Right,FourSeamFastBall,InPlay,85.35,2013.3,6.681,5.973,-2.404,-2.0988,3.8014,18.3667,-13.5717,2.414,-0.052,-5.8994,1.3358,101.8,LineDrive
3,0,3,2,4,6,Left,FourSeamFastBall,FoulBallNotFieldable,87.99,2139.34,6.29,5.997,-2.267,-1.8047,3.723,21.8104,-9.9912,3.137,0.337,-4.6115,1.9223,97.18,Undefined
3,0,0,0,1,1,Left,FourSeamFastBall,BallCalled,89.06,1982.35,6.298,6.175,-2.563,-1.2673,2.5588,14.4677,-11.0719,3.328,-1.126,-5.0791,0.5582,NA,Undefined
